year,ct2010,bbl,year_built,BldgClass,NumFloors,canopy_change_class,UnitsRes,ground_elevation,height_roof,weather_normalized_site_eui,tree_count,commercial_floor_flag,year_built_bracket,log_eui,sqrt_eui,log_tree_count,sqrt_tree_count
2010,26702,2032500121,1928,D1,6.0,No Change,95.0,163.0,63.89000000000001,105.90000000000002,50,0,Pre-1950,4.671893818031,10.290772565750348,3.9318256327243257,7.0710678118654755
2010,26900,2032370133,1952,D1,6.0,No Change,86.0,117.0,86.75,135.9,3,0,1950-1980,4.919250732294404,11.65761553663527,1.3862943611198906,1.7320508075688772
2010,26900,2032370140,1949,D1,6.0,No Change,56.0,115.0,87.8,169.7,5,0,Pre-1950,5.139907629800395,13.026895255585652,1.791759469228055,2.23606797749979
2010,26900,2032400037,1929,D7,6.0,No Change,61.0,51.0,87.58,117.7,12,1,Pre-1950,4.776599301615622,10.848963084092414,2.5649493574615367,3.4641016151377544
2010,27100,1021660061,1920,D7,6.0,No Change,82.0,182.0,69.38,125.7,19,1,Pre-1950,4.841822087327094,11.211601134539169,2.995732273553991,4.358898943540674
2010,27100,1021800157,1937,D1,6.0,No Change,78.0,151.0,69.65,96.9,18,0,Pre-1950,4.583946549536464,9.843779761859771,2.9444389791664403,4.242640687119285
2010,27100,1021800166,1939,D4,6.0,No Change,56.0,150.0,67.74,65.3,13,0,Pre-1950,4.194189897191817,8.080841540334768,2.6390573296152584,3.605551275463989
2010,27100,1021800192,1939,D4,6.0,Gain,84.0,125.0,69.41,92.7,17,0,Pre-1950,4.540098189244376,9.628083921528727,2.8903717578961645,4.123105625617661
2010,27100,1021800199,1940,D1,6.0,No Change,53.0,134.0,73.21,35.0,11,0,Pre-1950,3.58351893845611,5.916079783099616,2.4849066497880004,3.3166247903554
2010,27300,1021790090,1925,D7,6.0,No Change,67.0,217.0,72.0670478,97.9,9,1,Pre-1950,4.594109238628667,9.894442884771228,2.302585092994046,3.0
2010,27300,1021790093,1920,D7,6.0,No Change,69.0,221.0,76.78762934,111.2,15,1,Pre-1950,4.720282993088596,10.545141061171254,2.772588722239781,3.872983346207417
2010,27300,1021790100,1936,D7,6.0,No Change,62.0,231.0,66.10019611,95.40000000000002,8,1,Pre-1950,4.568506201616501,9.767292357659825,2.1972245773362196,2.8284271247461903
2010,27300,1021790158,1920,D4,6.0,Gain,60.0,235.0,71.87,69.4,24,0,Pre-1950,4.254193263163997,8.330666239863412,3.2188758248682006,4.898979485566356
2010,27300,1021790170,1925,D4,6.0,No Change,353.0,256.0,65.89,101.5,21,0,Pre-1950,4.629862798578463,10.074720839804943,3.091042453358316,4.58257569495584
2010,27300,1021790226,1920,C1,5.0,No Change,63.0,242.0,53.470000000000006,83.0,13,0,Pre-1950,4.430816798843313,9.1104335791443,2.6390573296152584,3.605551275463989
2010,27300,1021800036,1939,D1,6.0,No Change,91.0,207.0,86.85,19.2,13,0,Pre-1950,3.005682604407159,4.381780460041329,2.6390573296152584,3.605551275463989
2010,27300,1021800039,1920,D4,6.0,No Change,79.0,200.0,88.78,68.0,13,0,Pre-1950,4.23410650459726,8.246211251235321,2.6390573296152584,3.605551275463989
2010,27300,1021800067,1920,D6,6.0,No Change,78.0,155.0,67.8525756,87.7,15,1,Pre-1950,4.485259889315534,9.364827814754525,2.772588722239781,3.872983346207417
2010,27300,1021800069,1928,D1,6.0,No Change,66.0,164.0,66.10686118,73.8,15,0,Pre-1950,4.314817884980432,8.590692637965812,2.772588722239781,3.872983346207417
2010,27300,1021800070,1920,D4,6.0,No Change,58.0,177.0,63.409783229999995,72.9,15,0,Pre-1950,4.302712827954156,8.538149682454625,2.772588722239781,3.872983346207417
2010,27300,2032530099,1963,D1,6.0,Loss,100.0,118.0,66.59,74.4,12,0,1950-1980,4.32280727501391,8.62554346113913,2.5649493574615367,3.4641016151377544
2010,27300,2032560084,1930,D1,6.0,No Change,73.0,98.0,73.23,107.7,10,0,Pre-1950,4.688591794127164,10.377861051295685,2.3978952727983707,3.1622776601683795
2010,27300,2032590022,1926,C1,6.0,No Change,87.0,22.0,62.48,114.4,13,0,Pre-1950,4.748404354073999,10.69579356569675,2.6390573296152584,3.605551275463989
2010,27300,2032600005,1955,D4,6.0,No Change,78.0,19.0,65.16,72.1,16,0,1950-1980,4.291828366755733,8.491171886141512,2.833213344056216,4.0
2010,27402,2054090041,1963,D4,6.0,No Change,130.0,15.0,66.83,82.9,3,0,1950-1980,4.429625613473161,9.10494371207203,1.3862943611198906,1.7320508075688772
2010,27500,1021790440,1935,D4,6.0,No Change,76.0,213.0,77.41,65.8,3,0,Pre-1950,4.2017030805426,8.1117199162693,1.3862943611198906,1.7320508075688772
2010,27500,1021790489,1942,D4,6.0,No Change,112.0,217.0,79.53,77.3,4,0,Pre-1950,4.360547602996758,8.792041856133306,1.6094379124341003,2.0
2010,27700,2032540005,1927,D1,6.0,No Change,62.0,132.0,46.2,85.6,10,0,Pre-1950,4.461299815568389,9.252026804976301,2.3978952727983707,3.1622776601683795
2010,27700,2032610086,1927,C1,5.0,No Change,75.0,33.0,56.77,26.7,5,0,Pre-1950,3.3214324131932926,5.167204273105526,1.791759469228055,2.23606797749979
2010,27700,2032610092,1929,D1,6.0,No Change,97.0,27.0,59.33,19.4,4,0,Pre-1950,3.0155349008501706,4.404543109109048,1.6094379124341003,2.0
2010,27700,2032670060,1961,D4,6.0,No Change,66.0,37.0,65.17,85.3,7,0,1950-1980,4.457829598089382,9.235799911215054,2.0794415416798357,2.6457513110645907
2010,27900,1021680001,1924,C1,5.0,No Change,84.0,181.0,61.29,147.5,28,0,Pre-1950,5.000584958242754,12.144957801491119,3.367295829986474,5.291502622129181
2010,27900,1021700287,1920,D7,6.0,No Change,78.0,198.0,71.21,102.3,27,1,Pre-1950,4.637637376125593,10.114346246792227,3.332204510175204,5.196152422706632
2010,27900,1021700302,1915,D7,6.0,No Change,96.0,188.0,68.46,126.1,26,1,Pre-1950,4.844974178195408,11.229425630903835,3.295836866004329,5.0990195135927845
2010,27900,1021700307,1925,D1,6.0,No Change,95.0,184.0,67.57,121.7,26,0,Pre-1950,4.809742351716865,11.031772296417289,3.295836866004329,5.0990195135927845
2010,27900,1021700365,1925,C1,5.0,No Change,44.0,145.0,95.62,149.2,5,0,Pre-1950,5.011967739330034,12.214745187681975,1.791759469228055,2.23606797749979
2010,27900,1021800326,1951,D4,6.0,No Change,105.0,108.0,65.07,72.65,34,0,1950-1980,4.299324142908639,8.523496934944014,3.5553480614894135,5.830951894845301
2010,27900,1021800497,1939,D7,6.0,No Change,56.0,88.0,68.81,84.6,14,1,Pre-1950,4.449685283147696,9.197825830053535,2.70805020110221,3.7416573867739413
2010,27900,1021800522,1940,D4,6.0,Gain,106.0,69.0,71.37,90.7,16,0,Pre-1950,4.51852237926242,9.5236547606473,2.833213344056216,4.0
2010,27900,1021800530,1930,D1,6.0,No Change,72.0,75.0,71.15,107.59999999999998,11,0,Pre-1950,4.687671407499835,10.373041983911952,2.4849066497880004,3.3166247903554
2010,27900,2032580177,1927,C1,5.0,No Change,55.0,137.0,56.96,108.0,8,0,Pre-1950,4.6913478822291435,10.392304845413264,2.1972245773362196,2.8284271247461903
2010,27900,2032580190,1927,C7,6.0,No Change,116.0,126.0,67.79,114.85,30,1,Pre-1950,4.752296250878385,10.716809226630843,3.4339872044851463,5.477225575051661
2010,27900,2032580222,1927,C1,5.0,No Change,64.0,140.0,55.39,107.1,9,0,Pre-1950,4.683056724645162,10.348912986396204,2.302585092994046,3.0
2010,27900,2032620077,1928,D1,6.0,No Change,139.0,48.0,78.45,109.3,17,0,Pre-1950,4.703203926259457,10.4546640309481,2.8903717578961645,4.123105625617661
2010,28100,1021800427,1942,D1,6.0,No Change,84.0,214.0,64.7,24.7,14,0,Pre-1950,3.246490991901174,4.969909455915671,2.70805020110221,3.7416573867739413
2010,28100,1021800435,1941,D1,6.0,No Change,86.0,227.0,66.64,22.8,17,0,Pre-1950,3.169685580677429,4.774934554525329,2.8903717578961645,4.123105625617661
2010,28100,1021800450,1963,D4,6.0,No Change,171.0,174.0,89.05,107.9,12,0,1950-1980,4.690430029938915,10.387492478938313,2.5649493574615367,3.4641016151377544
2010,28100,1021800473,1940,D1,6.0,No Change,60.0,94.0,70.38,66.4,9,0,Pre-1950,4.210645017918261,8.148619514985345,2.302585092994046,3.0
2010,28300,1021700105,1920,D1,6.0,No Change,90.0,40.0,70.14,133.1,5,0,Pre-1950,4.898585790287632,11.536897329871667,1.791759469228055,2.23606797749979
2010,28300,1021700134,1920,D1,6.0,No Change,55.0,65.0,56.40568222,108.0,3,0,Pre-1950,4.6913478822291435,10.392304845413264,1.3862943611198906,1.7320508075688772
2010,28300,1021700560,1927,D1,6.0,No Change,125.0,70.0,62.51,113.1,6,0,Pre-1950,4.73707525686803,10.634848376916334,1.9459101490553132,2.449489742783178
2010,28300,2032710132,1927,D1,6.0,No Change,60.0,16.0,66.04,108.0,13,0,Pre-1950,4.6913478822291435,10.392304845413264,2.6390573296152584,3.605551275463989
2010,28500,1021720004,1937,D7,6.0,No Change,113.0,34.0,68.1,83.4,17,1,Pre-1950,4.4355674016019115,9.132360045464699,2.8903717578961645,4.123105625617661
2010,28500,1021740020,1920,D7,6.0,No Change,72.0,25.0,69.81,112.5,29,1,Pre-1950,4.7318028369214575,10.606601717798213,3.4011973816621555,5.385164807134504
2010,28500,2057590364,1970,D4,6.0,No Change,66.0,47.0,90.29,45.3,10,0,1950-1980,3.835141961092188,6.730527468185536,2.3978952727983707,3.1622776601683795
2010,28500,2057670798,1962,D4,6.0,No Change,74.0,20.0,75.26,96.6,9,0,1950-1980,4.580877493419047,9.828529900244492,2.302585092994046,3.0
2010,28500,2057730290,1937,D1,6.0,No Change,72.0,15.0,68.11,105.8,12,0,Pre-1950,4.6709579265260945,10.285912696499032,2.5649493574615367,3.4641016151377544
2010,28700,1021750032,1925,D4,6.0,No Change,60.0,30.0,64.66,66.9,12,0,Pre-1950,4.21803603456465,8.179242018671413,2.5649493574615367,3.4641016151377544
2010,28700,1021750080,1920,D7,6.0,Gain,75.0,24.0,60.77000000000001,118.19999999999999,22,1,Pre-1950,4.7808027546312495,10.871982339941507,3.1354942159291497,4.69041575982343
2010,28700,1021750150,1920,D1,6.0,No Change,78.0,29.0,68.47,126.5,15,0,Pre-1950,4.848116364598481,11.247221879201993,2.772588722239781,3.872983346207417
2010,28700,1022460130,1926,D4,6.0,No Change,58.0,38.0,73.65,89.9,14,0,Pre-1950,4.509760001183433,9.481561052906848,2.70805020110221,3.7416573867739413
2010,28700,1022460135,1920,D1,6.0,No Change,69.0,40.0,76.14,123.4,7,0,Pre-1950,4.823502180305079,11.108555261599053,2.0794415416798357,2.6457513110645907
2010,28700,2057600100,1927,C1,5.0,No Change,117.0,18.0,57.529999999999994,84.6,20,0,Pre-1950,4.449685283147696,9.197825830053535,3.044522437723423,4.47213595499958
2010,28800,2043100008,1953,D1,6.0,No Change,50.0,101.0,64.65,18.7,20,0,1950-1980,2.9806186357439426,4.324349662087931,3.044522437723423,4.47213595499958
2010,28900,2057040050,1927,C7,6.0,No Change,84.0,36.0,6.0,77.2,9,1,Pre-1950,4.359269647551265,8.78635305459552,2.302585092994046,3.0
2010,28900,2057060001,1926,C7,6.0,No Change,60.0,39.0,62.47,89.5,25,1,Pre-1950,4.505349850705881,9.460443964212251,3.258096538021482,5.0
2010,29100,1022210022,1925,D7,6.0,No Change,89.0,17.0,66.85,35.6,20,1,Pre-1950,3.6000482404073204,5.966573556070519,3.044522437723423,4.47213595499958
2010,29301,2057430198,1964,D4,6.0,No Change,60.0,100.0,64.84,75.3,1,0,1950-1980,4.334672938290411,8.677557259966655,0.6931471805599453,1.0
2010,29500,1022370023,1930,C1,5.0,Loss,70.0,45.0,63.21,120.0,19,0,Pre-1950,4.795790545596741,10.954451150103322,2.995732273553991,4.358898943540674
2010,29500,1022370059,1925,C7,6.0,No Change,62.0,27.0,63.33,96.7,11,1,Pre-1950,4.581901559048737,9.833615815151617,2.4849066497880004,3.3166247903554
2010,29500,1022390031,1928,D1,6.0,No Change,73.0,43.0,62.71,99.09999999999998,14,0,Pre-1950,4.6061696863211745,9.954898291795853,2.70805020110221,3.7416573867739413
2010,29500,1022400037,1925,D4,6.0,No Change,55.0,39.0,67.84,76.0,19,0,Pre-1950,4.343805421853684,8.717797887081348,2.995732273553991,4.358898943540674
2010,29500,1022470007,1925,D1,6.0,No Change,66.0,29.0,64.35,68.3,9,0,Pre-1950,4.238444906195857,8.264381404557755,2.302585092994046,3.0
2010,29500,1022470041,1926,D1,6.0,No Change,65.0,31.0,68.86,82.3,13,0,Pre-1950,4.422448549172797,9.071934744033381,2.6390573296152584,3.605551275463989
2010,29500,1022480001,1935,D4,6.0,Loss,72.0,60.0,73.08,84.1,18,0,Pre-1950,4.443827035579329,9.1706052144883,2.9444389791664403,4.242640687119285
2010,29500,1022480092,1920,C1,5.0,No Change,259.0,48.0,57.06,146.8,20,0,Pre-1950,4.995860008514102,12.116104984688768,3.044522437723423,4.47213595499958
2010,29500,2057260673,1964,D4,6.0,No Change,75.0,49.0,74.58,77.4,6,0,1950-1980,4.361823927356363,8.79772697916911,1.9459101490553132,2.449489742783178
2010,29500,2057380353,1941,D4,6.0,No Change,121.0,24.0,73.15256926,38.9,2,0,Pre-1950,3.686376323895818,6.23698645180507,1.0986122886681098,1.4142135623730951
2010,29500,2057700069,1940,D4,6.0,No Change,92.0,125.0,67.67,75.2,18,0,Pre-1950,4.333361462692601,8.67179335547152,2.9444389791664403,4.242640687119285
2010,29500,2057710041,1939,D4,6.0,No Change,54.0,136.0,72.77,84.3,18,0,Pre-1950,4.446174454497633,9.181503144910424,2.9444389791664403,4.242640687119285
2010,29500,2057850268,1954,D4,6.0,No Change,84.0,139.0,75.39,90.1,26,0,1950-1980,4.511957804265912,9.492101980067428,3.295836866004329,5.0990195135927845
2010,29500,2057850284,1960,D4,6.0,No Change,77.0,124.0,74.79,21.600000000000005,11,0,1950-1980,3.1179499062782403,4.6475800154489,2.4849066497880004,3.3166247903554
2010,29500,2057920430,1954,D7,6.0,No Change,85.0,161.0,61.61,93.6,27,1,1950-1980,4.549657476057832,9.674709297958259,3.332204510175204,5.196152422706632
2010,29500,2057960135,1932,D4,6.0,No Change,56.0,168.0,67.14800299,66.5,11,0,Pre-1950,4.212127597878484,8.154753215150045,2.4849066497880004,3.3166247903554
2010,29500,2057970213,1926,C6,5.0,No Change,70.0,182.0,48.38139001,82.8,31,0,Pre-1950,4.428433007488037,9.09945053286186,3.4657359027997265,5.5677643628300215
2010,29500,2057980077,1939,D7,6.0,No Change,61.0,160.0,75.502217,57.0,21,1,Pre-1950,4.060443010546419,7.54983443527075,3.091042453358316,4.58257569495584
2010,29500,2057980086,1954,D7,6.0,No Change,84.0,170.0,79.46330229,72.1,12,1,1950-1980,4.291828366755733,8.491171886141512,2.5649493574615367,3.4641016151377544
2010,29600,2042210001,1963,D1,6.0,No Change,70.0,32.0,63.78,20.1,7,0,1950-1980,3.0492730404820207,4.483302354291979,2.0794415416798357,2.6457513110645907
2010,29700,2057870130,1957,D4,6.0,No Change,80.0,170.0,81.39874037,88.3,11,0,1950-1980,4.492001487882454,9.396807968666806,2.4849066497880004,3.3166247903554
2010,29700,2057870137,1954,D1,6.0,No Change,85.0,162.0,80.36409523,83.2,12,0,1950-1980,4.4331949212482815,9.121403400793104,2.5649493574615367,3.4641016151377544
2010,29700,2057880119,1939,D4,6.0,Gain,49.0,173.0,70.1,62.7,17,0,Pre-1950,4.154184562578117,7.918333157931662,2.8903717578961645,4.123105625617661
2010,29700,2057890059,1958,D4,6.0,No Change,68.0,172.0,70.71,87.3,11,0,1950-1980,4.480740107609915,9.343446901438462,2.4849066497880004,3.3166247903554
2010,29700,2057950537,1939,D1,6.0,No Change,55.0,164.0,69.23,85.59999999999998,7,0,Pre-1950,4.461299815568389,9.252026804976301,2.0794415416798357,2.6457513110645907
2010,29700,2057990032,1954,D4,6.0,No Change,82.0,162.0,67.4163138,93.40000000000002,4,0,1950-1980,4.547541073151455,9.664367542679656,1.6094379124341003,2.0
2010,29700,2058000001,1954,D4,6.0,No Change,119.0,177.0,70.74471952,44.2,36,0,1950-1980,3.8110970868381857,6.648308055437865,3.6109179126442243,6.0
2010,29900,1022020009,1946,D4,6.0,No Change,74.0,11.0,64.82,99.5,14,0,Pre-1950,4.61015772749913,9.974968671630002,2.70805020110221,3.7416573867739413
2010,30000,2042470057,1964,D4,6.0,No Change,66.0,39.0,62.67,90.4,13,0,1950-1980,4.515245478460105,9.50789145920377,2.6390573296152584,3.605551275463989
2010,30100,2057480500,1934,D4,6.0,No Change,85.0,185.0,65.25,73.4,9,0,Pre-1950,4.309455941839047,8.567379996241558,2.302585092994046,3.0
2010,30700,1022430317,1956,D4,6.0,No Change,75.0,69.0,76.54,92.1,15,0,1950-1980,4.533674184283021,9.596874491208062,2.772588722239781,3.872983346207417
2010,30700,1022500080,1925,D1,6.0,No Change,60.0,43.0,76.38,121.9,12,0,Pre-1950,4.811371016571989,11.040833301884419,2.5649493574615367,3.4641016151377544
2010,30900,1022150343,1926,C1,6.0,No Change,82.0,66.0,60.78594026999999,75.6,20,0,Pre-1950,4.338597076746545,8.694826047713663,3.044522437723423,4.47213595499958
2010,32600,2043650064,1955,D9,6.0,No Change,52.0,100.0,67.07,77.5,27,0,1950-1980,4.363098624788363,8.803408430829505,3.332204510175204,5.196152422706632
2010,33000,2044300028,1928,D1,6.0,Gain,54.0,121.0,66.84,84.7,18,0,Pre-1950,4.450852825603734,9.20326029187483,2.9444389791664403,4.242640687119285
2010,33000,2044320028,1928,D7,6.0,No Change,57.0,129.0,63.39,70.1,7,1,Pre-1950,4.264087336809195,8.372574275573792,2.0794415416798357,2.6457513110645907
2010,33201,2043370018,1956,D4,6.0,No Change,68.0,75.0,64.8,27.4,19,0,1950-1980,3.3463891451671604,5.2345009313209605,2.995732273553991,4.358898943540674
2010,33202,2044260010,1932,D1,6.0,No Change,72.0,107.0,68.64,111.5,13,0,Pre-1950,4.722953221644475,10.559356040971437,2.6390573296152584,3.605551275463989
2010,33202,2044290035,1928,C7,6.0,No Change,94.0,109.0,69.14,65.3,10,1,Pre-1950,4.194189897191817,8.080841540334768,2.3978952727983707,3.1622776601683795
2010,33600,2045060001,1927,C7,5.0,No Change,716.0,108.0,56.0,99.9,9,1,Pre-1950,4.6141299273595635,9.99499874937461,2.302585092994046,3.0
2010,34000,2045500012,1928,D4,6.0,Gain,129.0,124.0,68.02,21.2,15,0,Pre-1950,3.100092288878234,4.604345773288535,2.772588722239781,3.872983346207417
2010,34000,2045500027,1927,D1,6.0,No Change,78.0,122.0,64.23,119.7,16,0,Pre-1950,4.793308128103486,10.940749517286282,2.833213344056216,4.0
2010,34500,2058640516,1961,D1,6.0,No Change,73.0,47.0,64.57822987,97.3,6,0,1950-1980,4.5880240271531205,9.864076236526156,1.9459101490553132,2.449489742783178
2010,34500,2058640526,1969,D4,6.0,No Change,60.0,47.0,69.11626256,166.0,11,0,1950-1980,5.117993812416755,12.884098726725126,2.4849066497880004,3.3166247903554
2010,35100,2058021294,1961,D4,6.0,No Change,103.0,42.0,74.59,85.5,11,0,1950-1980,4.460144413937834,9.246621004453464,2.4849066497880004,3.3166247903554
2010,36300,2031210046,2004,D1,6.0,Gain,79.0,52.0,57.86999999999999,86.4,14,0,Post-1980,4.470495282661489,9.2951600308978,2.70805020110221,3.7416573867739413
2010,36300,2031240001,1979,D1,5.0,No Change,200.0,76.0,65.31047344,93.9,32,0,1950-1980,4.552823705615882,9.690201236300513,3.4965075614664802,5.656854249492381
2010,36501,2031070036,1926,C1,5.0,Gain,73.0,65.0,60.87,154.8,9,0,Pre-1950,5.048573133436648,12.441864811996632,2.302585092994046,3.0
2010,36501,2031110049,1931,C1,5.0,Gain,46.0,75.0,61.76,96.0,9,0,Pre-1950,4.574710978503383,9.797958971132712,2.302585092994046,3.0
2010,37100,2030970016,1927,D1,6.0,No Change,86.0,72.0,71.47705291,88.0,14,0,Pre-1950,4.48863636973214,9.38083151964686,2.70805020110221,3.7416573867739413
2010,37300,2030700030,1998,D3,6.0,Gain,72.0,87.0,57.82,95.1,18,0,Post-1980,4.565389315976247,9.751922887307918,2.9444389791664403,4.242640687119285
2010,37300,2030810008,1995,D3,6.0,No Change,63.0,89.0,72.25715992,95.40000000000002,9,0,Post-1980,4.568506201616501,9.767292357659825,2.302585092994046,3.0
2010,37800,2046410060,1935,D1,6.0,Loss,54.0,75.0,69.23,94.9,2,0,Pre-1950,4.563305981889393,9.741663102366044,1.0986122886681098,1.4142135623730951
2010,37900,2031420018,1959,D7,6.0,No Change,73.0,56.0,64.05999999,91.8,6,1,1950-1980,4.530446639792155,9.581231653602787,1.9459101490553132,2.449489742783178
2010,38100,2028140025,1927,D1,6.0,Loss,60.0,87.0,67.54999999,102.9,21,0,Pre-1950,4.6434288981051814,10.143963722332607,3.091042453358316,4.58257569495584
2010,38100,2031490147,1937,D1,6.0,No Change,72.0,102.0,65.56834675,136.8,12,0,Pre-1950,4.925803358579558,11.696153213770756,2.5649493574615367,3.4641016151377544
2010,38100,2031560044,1942,D1,6.0,No Change,66.0,89.0,64.74999999,105.40000000000002,11,0,Pre-1950,4.667205576907544,10.26645021416848,2.4849066497880004,3.3166247903554
2010,38301,2031460055,1940,D1,6.0,Loss,66.0,117.0,64.6,116.7,5,0,Pre-1950,4.768139014266231,10.80277742064512,1.791759469228055,2.23606797749979
2010,38301,2031590001,1940,D7,6.0,No Change,68.0,127.0,66.82,73.5,23,1,Pre-1950,4.310799125385514,8.573214099741124,3.1780538303479458,4.795831523312719
2010,39100,2031030020,1997,D3,6.0,No Change,56.0,79.0,56.94,102.0,16,0,Post-1980,4.634728988229636,10.099504938362077,2.833213344056216,4.0
2010,39200,2046490041,1953,D1,4.0,Loss,41.0,101.0,41.77,30.0,9,0,1950-1980,3.4339872044851463,5.477225575051661,2.302585092994046,3.0
2010,39300,2031140008,2003,D1,6.0,Gain,95.0,78.0,57.17215627,113.9,3,0,Post-1980,4.74406218485471,10.67239429556461,1.3862943611198906,1.7320508075688772
2010,39300,2031140009,1992,D7,6.0,No Change,96.0,77.0,57.41106062,91.5,15,1,Post-1980,4.52720864451838,9.565563234854496,2.772588722239781,3.872983346207417
2010,39300,2031140067,1931,D1,5.0,Gain,72.0,72.0,62.76611538,66.5,7,0,Pre-1950,4.212127597878484,8.154753215150045,2.0794415416798357,2.6457513110645907
2010,40302,2033040030,1929,D1,6.0,No Change,66.0,142.0,71.65,84.2,9,0,Pre-1950,4.44500143383527,9.17605579756357,2.302585092994046,3.0
2010,40302,2033040080,1923,C1,5.0,Loss,54.0,139.0,63.46999999999999,98.6,18,0,Pre-1950,4.601162164590552,9.929753269845127,2.9444389791664403,4.242640687119285
2010,40302,2033040085,1923,C1,5.0,No Change,66.0,146.0,64.56,17.4,16,0,Pre-1950,2.91235066461494,4.171330722922842,2.833213344056216,4.0
2010,40302,2033040092,1923,C1,5.0,No Change,57.0,144.0,61.42,120.9,15,0,Pre-1950,4.803201036487226,10.995453605922767,2.772588722239781,3.872983346207417
2010,40302,2033040098,1924,C1,5.0,No Change,80.0,141.0,64.14,112.3,16,0,Pre-1950,4.730039168033961,10.597169433391164,2.833213344056216,4.0
2010,40302,2033040119,1923,D7,6.0,No Change,66.0,134.0,66.56,90.5,6,1,Pre-1950,4.516338972281476,9.513148795220223,1.9459101490553132,2.449489742783178
2010,40302,2033040128,1922,C7,6.0,Gain,57.0,128.0,61.56,165.9,8,1,Pre-1950,5.11739483066779,12.880217389469792,2.1972245773362196,2.8284271247461903
2010,40303,2033150054,1926,D1,6.0,No Change,60.0,139.0,66.76,85.7,16,0,Pre-1950,4.462453883786496,9.257429448826494,2.833213344056216,4.0
2010,40303,2033150094,1921,C1,5.0,No Change,54.0,143.0,62.45,83.9,11,0,Pre-1950,4.441474093317302,9.15969431804359,2.4849066497880004,3.3166247903554
2010,40303,2033150098,1922,C1,5.0,No Change,54.0,142.0,63.5,55.7,16,0,Pre-1950,4.037774210733707,7.463243262818116,2.833213344056216,4.0
2010,40303,2033180023,1939,D1,6.0,Loss,78.0,156.0,63.83,84.3,10,0,Pre-1950,4.446174454497633,9.181503144910424,2.3978952727983707,3.1622776601683795
2010,40303,2033180052,1932,D1,6.0,Loss,49.0,161.0,68.05,105.59999999999998,10,0,Pre-1950,4.669083511731744,10.276186062932103,2.3978952727983707,3.1622776601683795
2010,40303,2033180098,1939,D1,6.0,No Change,84.0,143.0,72.69,112.2,8,0,Pre-1950,4.729156165769083,10.59245014149229,2.1972245773362196,2.8284271247461903
2010,40303,2033180110,1941,D1,6.0,Gain,52.0,142.0,70.25,89.5,11,0,Pre-1950,4.505349850705881,9.460443964212251,2.4849066497880004,3.3166247903554
2010,40304,2033160042,1932,D1,6.0,No Change,69.0,148.0,67.38,20.3,14,0,Pre-1950,3.0587070727153796,4.505552130427524,2.70805020110221,3.7416573867739413
2010,40304,2033160050,1940,D4,6.0,No Change,73.0,147.0,67.46,17.2,11,0,Pre-1950,2.9014215940827497,4.147288270665544,2.4849066497880004,3.3166247903554
2010,40501,2032950033,1955,D4,6.0,No Change,58.0,125.0,64.0,98.7,7,0,1950-1980,4.602165676967792,9.934787365615835,2.0794415416798357,2.6457513110645907
2010,40502,2032830013,1950,D4,6.0,No Change,74.0,120.0,62.61,75.0,5,0,1950-1980,4.330733340286331,8.660254037844387,1.791759469228055,2.23606797749979
2010,40502,2032870056,1924,C1,5.0,No Change,65.0,125.0,65.99,104.09999999999998,9,0,Pre-1950,4.6549122778829055,10.202940752547766,2.302585092994046,3.0
2010,40502,2032870100,1966,D4,6.0,Gain,73.0,92.0,63.61787029,117.6,4,0,1950-1980,4.775756486563625,10.844353369380768,1.6094379124341003,2.0
2010,40502,2032870109,1937,D1,6.0,No Change,55.0,88.0,67.68385414,100.6,3,0,Pre-1950,4.6210435351443815,10.029955134495866,1.3862943611198906,1.7320508075688772
2010,40502,2032900014,1937,D7,6.0,Loss,49.0,131.0,62.11,57.6,11,1,Pre-1950,4.070734696582967,7.58946638440411,2.4849066497880004,3.3166247903554
2010,40701,2033190029,1941,D7,6.0,Loss,71.0,135.0,69.87,112.09999999999998,7,1,Pre-1950,4.728272383122075,10.58772874605314,2.0794415416798357,2.6457513110645907
2010,40701,2033190107,1926,D1,6.0,No Change,61.0,141.0,65.5,159.4,11,0,Pre-1950,5.077670695432414,12.625371281669304,2.4849066497880004,3.3166247903554
2010,40702,2032790025,1993,D9,6.0,No Change,70.0,80.0,57.21115179,65.0,19,0,Post-1980,4.189654742026425,8.06225774829855,2.995732273553991,4.358898943540674
2010,40702,2032970001,1955,D7,6.0,Loss,55.0,130.0,65.25639917,23.2,8,1,1950-1980,3.186352633162641,4.8166378315169185,2.1972245773362196,2.8284271247461903
2010,40702,2033200044,1939,D1,6.0,No Change,63.0,142.0,63.51585811,104.5,8,0,Pre-1950,4.658710952916121,10.222524150130436,2.1972245773362196,2.8284271247461903
2010,40800,2048220021,1928,D1,6.0,Loss,61.0,107.0,69.66,96.1,11,0,Pre-1950,4.575741375297279,9.803060746521975,2.4849066497880004,3.3166247903554
2010,40800,2048310064,1928,D1,6.0,No Change,64.0,116.0,69.28,120.4,11,0,Pre-1950,4.799090878625398,10.972693379476162,2.4849066497880004,3.3166247903554
2010,41100,2033100040,1927,D7,6.0,No Change,46.0,132.0,72.59,66.8,7,1,Pre-1950,4.216562194946349,8.17312669668102,2.0794415416798357,2.6457513110645907
2010,41100,2033110044,1963,D4,6.0,No Change,78.0,144.0,61.57000000000001,17.9,12,0,1950-1980,2.9391619220655967,4.230839160261236,2.5649493574615367,3.4641016151377544
